area,bedrooms,bathrooms,age,latitude,longitude,zipcode,price
1502.6,2,1.0,1.2,33.2937,-122.6327,Z110,415962.05
1523.5,1,1.0,63.0,37.4749,-123.335,Z115,409791.69
1275.0,3,3.5,86.4,33.7,-114.6419,Z100,464008.96
1811.4,5,1.5,28.9,39.5563,-114.9319,Z129,448274.47
966.2,4,2.5,49.3,35.6602,-116.3951,Z118,327871.42
1428.8,2,1.0,3.9,38.8846,-121.8538,Z128,349425.18
1560.1,3,2.5,9.4,40.8839,-121.1012,Z119,423993.29
1757.2,3,3.5,11.8,33.3172,-117.5086,Z117,417457.95
1855.8,5,1.5,97.1,41.8955,-121.4372,Z125,446291.75
937.7,1,2.0,21.5,38.6298,-118.9285,Z106,343125.93
732.9,4,1.5,0.2,33.007,-117.6615,Z108,158612.13
2138.8,1,2.0,14.4,35.483,-119.0484,Z126,543742.26
1666.2,2,2.0,0.2,40.9193,-120.1605,Z105,423904.13
1125.8,2,3.0,8.1,38.1642,-120.8471,Z119,330043.22
2275.6,1,1.0,18.2,35.2286,-116.3336,Z105,559714.49
1557.8,4,1.0,11.7,41.4347,-116.7405,Z100,476656.53
2089.6,5,2.5,1.0,39.9789,-117.1896,Z105,546459.23
1533.8,2,4.0,3.7,39.4876,-120.5659,Z115,422561.65
2530.4,4,2.5,24.0,40.9401,-116.3548,Z103,645619.83
2377.7,4,2.5,35.7,39.8129,-114.4441,Z102,628462.12
1375.5,2,2.0,15.6,35.224,-117.2657,Z121,443058.85
1985.8,2,2.0,39.4,38.0469,-120.2171,Z108,500904.26
1822.7,3,1.5,5.3,40.5017,-116.1369,Z123,574785.69
2184.3,3,1.0,3.9,34.2181,-118.1023,Z123,590827.04
1017.5,3,1.0,54.9,34.0487,-115.2844,Z124,221406.04
1843.0,4,2.5,12.4,34.0103,-117.0116,Z121,522823.84
2029.2,5,2.5,17.0,34.3454,-116.4158,Z107,535846.63
620.6,4,1.5,88.5,33.4807,-117.4919,Z106,290028.94
908.4,4,1.0,16.6,40.4575,-123.5338,Z111,233627.39
480.4,2,1.0,0.1,40.274,-119.4063,Z100,162189.77
1365.3,2,2.0,83.4,33.938,-123.9069,Z121,368020.76
1858.8,5,3.5,0.4,39.2026,-119.8007,Z111,459622.53
2251.2,2,1.0,32.6,38.4563,-116.9775,Z115,540852.25
1537.0,1,4.0,11.7,35.1238,-120.0768,Z113,430779.69
2314.3,2,1.0,19.1,34.66,-124.4829,Z129,547555.17
809.9,4,3.5,23.8,34.8806,-120.6225,Z110,328195.64
648.3,2,1.0,15.8,39.441,-123.7885,Z119,268637.14
1472.2,4,2.5,44.7,35.5335,-116.3037,Z118,430862.51
1692.0,1,1.0,80.1,35.1406,-116.2706,Z118,411495.02
1483.7,3,3.5,2.7,32.7136,-116.033,Z112,380257.27
466.3,5,1.5,48.3,41.1282,-124.1816,Z111,144170.06
1455.4,4,3.5,4.1,39.6507,-124.1612,Z109,426718.74
847.8,1,1.0,2.5,36.9914,-115.0138,Z114,236261.7
1834.8,2,1.0,93.6,41.4578,-123.2013,Z128,485813.88
1683.3,2,3.0,20.2,35.2886,-117.4641,Z128,474870.6
1030.1,7,2.5,5.0,38.9097,-116.1477,Z127,399222.28
1243.1,2,2.0,25.3,35.3989,-119.7974,Z112,322638.91
970.4,3,4.5,9.2,35.4884,-118.762,Z112,306265.99
1468.7,3,1.5,18.7,40.5247,-122.1125,Z123,421023.89
1977.6,6,3.5,29.4,39.9767,-114.8022,Z114,461728.76
1007.1,2,2.0,61.0,35.294,-121.3311,Z116,226038.21
1752.0,2,6.0,0.1,33.2732,-122.213,Z122,453438.08
1234.9,2,2.0,7.2,35.897,-118.9833,Z110,339270.31
1103.6,1,1.0,3.0,39.7205,-122.4996,Z109,290397.86
1446.5,3,1.5,3.1,33.4552,-117.2897,Z103,394984.07
982.4,5,1.5,87.4,38.885,-119.0913,Z116,315927.83
1223.2,4,4.5,82.5,40.9528,-122.9481,Z113,421898.86
901.1,4,2.5,41.5,34.2027,-123.7939,Z129,275004.58
2482.4,3,4.5,30.9,40.6909,-123.062,Z101,586409.39
1517.6,2,4.0,56.5,32.988,-123.0654,Z106,451000.92
1150.1,4,1.0,1.8,38.8354,-121.2151,Z115,297308.41
1607.0,3,1.5,3.8,40.0149,-115.7507,Z125,428085.25
1443.8,3,1.5,11.4,36.7253,-123.8984,Z116,440597.31
1389.5,1,3.0,53.6,34.4354,-123.1551,Z121,364163.12
1807.1,4,2.5,19.2,41.2849,-121.3196,Z103,500624.57
1878.8,3,4.5,21.0,32.6897,-118.69,Z102,511483.4
1234.7,1,1.0,7.8,37.7732,-116.4897,Z122,291180.38
1212.1,1,1.0,31.4,36.0421,-114.8275,Z124,338373.29
1362.5,1,4.0,65.6,36.88,-120.1731,Z104,342016.98
349.0,2,5.0,12.0,37.5974,-123.3887,Z105,98784.29
742.4,3,2.5,29.0,37.5801,-122.2581,Z122,249633.43
2183.4,3,2.5,12.1,34.4344,-121.4839,Z125,506723.94
2322.5,3,2.5,47.2,38.9572,-116.246,Z128,594630.23
1375.5,1,1.0,19.3,32.6819,-117.2902,Z127,381759.43
1788.3,3,4.5,12.4,32.7012,-122.3054,Z105,479222.67
1655.6,2,2.0,16.3,37.0456,-115.6932,Z105,428571.08
3039.4,1,1.0,2.9,37.6481,-115.4789,Z118,686911.67
2059.8,1,3.0,60.3,35.1115,-115.2344,Z110,492720.7
1436.0,1,1.0,95.2,37.7409,-121.6125,Z118,391571.68
1022.2,4,1.5,19.5,37.403,-123.0958,Z113,301526.34
696.8,3,3.5,7.5,35.8176,-123.4084,Z114,165676.31
1601.7,2,1.0,32.8,38.6919,-120.2991,Z104,395109.4
1121.8,2,1.0,18.1,41.6004,-119.9921,Z122,300097.95
788.9,3,1.5,8.7,37.1626,-115.3838,Z111,217213.81
1176.7,2,4.0,1.2,39.9675,-121.6886,Z112,333382.97
959.2,4,2.5,66.1,34.8522,-117.9176,Z121,309948.19
2343.6,2,1.0,47.8,39.7385,-116.2238,Z117,531358.74
1940.8,3,3.5,53.0,38.6646,-121.6739,Z102,545276.57
1496.0,5,3.5,17.4,38.5771,-121.695,Z111,413627.62
2240.0,5,4.5,42.0,40.9838,-117.4739,Z104,588447.97
1538.7,2,2.0,26.1,34.7168,-116.8756,Z112,441369.08
1069.4,1,2.0,14.1,36.0003,-114.4225,Z122,288803.38
2261.6,1,3.0,55.5,33.2891,-115.5756,Z128,532736.79
1769.5,4,1.5,120.0,39.3981,-115.8685,Z112,346903.99
981.4,1,3.0,68.9,40.5167,-117.2307,Z105,213463.7
1404.8,4,1.5,44.9,36.3554,-123.2559,Z128,402931.92
1062.2,1,2.0,41.3,35.8899,-116.003,Z115,269771.17
808.6,5,3.5,31.5,38.7572,-114.6791,Z125,269251.49
1963.1,1,3.0,57.6,33.2181,-120.3975,Z102,513566.06
2454.7,1,1.0,20.4,35.2915,-121.2065,Z106,621128.24
800.7,2,2.0,6.0,35.979,-119.0139,Z120,234095.11
1781.5,4,2.5,43.8,37.4266,-114.4572,Z109,469080.03
1174.7,1,2.0,75.6,37.0274,-123.9663,Z129,365549.46
1256.4,4,1.5,12.5,34.4825,-117.0568,Z103,388584.25
1203.8,1,1.0,45.8,37.6375,-115.946,Z111,304314.53
1068.0,1,1.0,9.6,41.2958,-116.2181,Z105,276054.84
1524.3,3,1.5,85.7,32.7573,-118.5489,Z117,303661.21
1084.5,1,4.0,34.5,38.9629,-114.8341,Z106,335453.26
1635.2,4,3.5,25.3,38.4347,-123.0875,Z101,520756.38
1474.9,3,3.5,45.4,41.2821,-121.9259,Z122,411344.05
1380.5,2,4.0,50.3,38.6308,-121.277,Z107,403329.33
1046.2,4,1.5,66.9,38.436,-124.4089,Z117,286601.15
1211.6,7,4.5,69.4,39.8132,-120.608,Z123,394275.59
1877.7,4,1.5,1.6,35.0442,-122.8131,Z127,548250.55
1750.5,4,2.5,3.9,38.1595,-116.8914,Z112,526924.36
1011.2,3,2.5,52.5,37.4345,-120.143,Z122,253111.71
1549.7,3,1.0,87.6,36.6655,-117.1032,Z102,417122.22
1875.7,2,2.0,11.0,33.2551,-121.4166,Z112,462893.26
665.3,2,2.0,0.3,35.28,-123.1149,Z106,241021.96
1771.7,3,2.5,11.7,35.1598,-123.1141,Z100,472948.42
1168.7,3,1.5,14.5,39.3804,-122.3657,Z117,303090.32
1785.3,2,4.0,42.9,41.2462,-123.2902,Z120,389854.97
1118.4,3,3.5,1.5,34.6925,-122.1843,Z115,375015.19
597.6,3,3.5,7.2,33.2089,-118.4201,Z110,257922.72
686.2,3,3.5,67.3,41.9996,-121.8085,Z128,233745.38
1524.0,4,4.5,5.0,39.0665,-120.8991,Z124,410684.38
1629.9,3,1.0,42.7,40.9215,-123.9463,Z116,350031.74
1047.8,8,3.5,13.5,33.8669,-115.1318,Z104,325786.91
1819.3,3,2.5,32.6,40.1073,-123.0493,Z105,440443.91
669.2,2,4.0,2.3,40.2266,-120.839,Z113,213287.78
1467.0,4,1.5,10.1,33.9391,-120.5155,Z113,448729.88
894.5,1,1.0,16.6,34.0333,-116.3927,Z118,332990.02
1174.1,4,1.5,58.4,35.3068,-119.4228,Z104,300451.68
1523.7,2,2.0,24.9,34.5595,-120.479,Z117,322939.85
1069.8,1,3.0,1.4,41.7664,-117.1933,Z110,301521.85
1307.7,2,2.0,48.6,35.948,-118.2313,Z123,375184.24
2003.1,1,1.0,1.7,39.7324,-123.6796,Z111,442823.24
1211.6,1,1.0,81.7,40.148,-121.2166,Z118,257400.87
1917.8,4,1.0,7.1,36.1664,-114.2246,Z120,368871.92
935.1,3,3.5,20.1,38.9846,-119.425,Z128,310858.73
1764.9,2,5.0,2.3,33.5241,-120.046,Z127,532211.86
2220.8,3,1.5,24.7,36.2711,-122.9258,Z116,561912.69
300.0,3,3.5,20.6,41.6895,-115.6898,Z120,106356.59
1101.6,3,2.5,15.8,34.101,-123.1003,Z116,344056.98
1788.5,5,1.0,1.1,36.1643,-123.3966,Z124,476659.99
1398.5,4,3.5,63.3,40.01,-119.8905,Z101,316559.75
1685.6,1,2.0,48.7,38.8215,-119.9152,Z105,480330.02
1198.0,2,1.0,30.1,38.4994,-114.1946,Z124,262867.82
1543.3,3,1.5,25.5,40.6059,-123.1609,Z118,417349.88
1422.2,3,2.5,35.6,32.7764,-119.4198,Z105,355187.27
2083.9,5,3.5,4.7,39.8261,-122.3869,Z100,596672.22
1627.2,2,2.0,80.9,40.8842,-117.1315,Z113,445368.32
1668.8,3,1.5,10.1,32.6537,-120.3873,Z122,336775.82
1294.1,4,4.5,32.1,37.8101,-117.6911,Z101,334772.94
1256.2,2,1.0,28.0,35.8116,-120.9467,Z120,336098.81
1283.7,2,5.0,30.4,32.9822,-118.5723,Z120,294922.15
1697.2,1,2.0,63.3,36.4686,-119.5741,Z111,308344.73
1289.5,3,1.0,10.5,38.6183,-120.5692,Z116,312070.57
1644.9,4,1.5,41.5,41.2306,-118.856,Z126,435594.82
2537.7,6,2.5,27.4,38.395,-120.4701,Z122,648411.85
1935.6,2,3.0,2.4,40.6391,-116.0368,Z103,521878.23
1337.0,5,2.5,16.0,33.6549,-119.3,Z103,395125.32
2100.6,4,1.0,54.6,34.5,-115.0172,Z106,577628.8
1296.0,7,1.0,11.4,41.7178,-122.1606,Z125,394101.87
480.9,4,2.5,19.7,40.9303,-123.3227,Z112,132023.6
996.0,3,1.5,20.1,34.7347,-120.4998,Z116,245009.81
564.6,2,2.0,28.9,38.3993,-122.5716,Z113,191543.81
1324.2,5,2.5,64.6,35.945,-120.3722,Z121,468671.32
1509.2,6,2.5,5.7,36.9517,-122.3222,Z116,407914.71
2338.2,2,1.0,21.1,40.6783,-115.3837,Z128,504692.2
1663.5,2,1.0,16.6,39.4893,-118.537,Z115,405444.05
1390.4,2,2.0,10.5,34.7652,-119.2753,Z115,394013.21
1914.7,1,2.0,75.6,35.5019,-116.2287,Z105,441453.2
394.4,4,2.5,0.2,35.2522,-123.1311,Z125,243571.95
1617.8,5,3.5,3.9,39.9163,-115.5013,Z101,463038.14
1885.4,5,1.5,39.7,37.1558,-119.4253,Z125,519150.01
760.7,5,4.5,9.2,41.5319,-123.0675,Z126,348103.35
2071.9,3,1.5,38.5,40.2585,-115.8962,Z116,529256.37
1669.2,5,1.0,53.6,34.5063,-119.6619,Z123,502881.67
1292.4,3,3.5,8.8,39.9665,-118.1517,Z122,305161.29
1816.4,1,1.0,6.4,37.3078,-115.1171,Z101,371933.17
2635.3,2,4.0,4.7,34.9102,-115.1477,Z117,622664.89
1590.9,2,2.0,6.7,35.9517,-115.1254,Z120,340105.89
1624.1,3,2.5,9.3,41.7352,-120.1224,Z119,407173.98
1270.3,3,3.5,60.9,37.0976,-116.6291,Z111,350228.01
1075.1,4,1.5,44.1,39.3363,-122.0507,Z103,328595.85
1915.2,4,3.5,0.1,37.0323,-115.7726,Z108,513626.94
1072.0,3,1.0,62.2,36.0298,-120.9119,Z110,351003.59
1535.8,2,2.0,2.5,40.066,-119.6289,Z116,378323.8
1261.2,2,1.0,31.9,40.5591,-115.1404,Z129,353026.17
1739.5,4,1.0,4.9,33.1829,-116.0397,Z112,454227.99
1666.8,3,1.5,1.9,35.1503,-114.4986,Z125,470193.71
2018.8,1,1.0,42.8,37.3248,-120.6835,Z124,426743.75
1245.0,4,1.5,18.9,35.5067,-122.9136,Z127,382523.37
1365.1,3,2.5,27.4,39.944,-114.9407,Z118,339275.61
1010.6,2,1.0,16.6,33.59,-119.3219,Z107,308848.2
1277.9,1,2.0,2.1,40.0791,-115.1613,Z104,273252.74
1688.7,3,1.5,40.4,38.3699,-116.8132,Z109,412971.29
1878.5,3,1.5,51.5,35.249,-115.3146,Z114,418775.1
1038.9,2,2.0,1.3,35.7723,-117.6254,Z118,392136.04
1934.8,1,1.0,14.1,34.2375,-115.9701,Z124,484906.88
2177.8,3,1.5,24.4,34.8994,-123.2365,Z108,515774.48
1706.7,5,3.5,27.9,39.3141,-114.3329,Z115,403511.66
2438.4,4,1.5,25.9,36.0709,-122.5997,Z115,655000.73
1113.1,3,3.5,35.4,39.0311,-124.2427,Z107,369890.74
877.7,4,1.5,102.2,37.384,-118.9265,Z102,326079.09
610.6,6,2.5,14.9,33.8803,-117.0249,Z102,262033.35
2248.0,4,1.0,24.4,37.2412,-116.9776,Z109,602786.45
1827.2,2,1.0,36.0,39.6865,-120.9381,Z111,348936.92
1472.2,2,2.0,26.9,35.3279,-116.5848,Z114,350713.43
1640.0,2,1.0,14.7,38.6568,-115.6531,Z114,396202.3
937.3,2,1.0,29.4,34.3908,-118.0949,Z126,367116.63
2722.9,2,2.0,31.5,33.7891,-120.4471,Z125,715213.28
1564.6,2,2.0,26.4,35.9221,-118.0575,Z118,458320.51
1554.7,2,3.0,6.9,36.1974,-115.4466,Z113,375354.56
1862.9,1,1.0,21.2,39.7296,-115.045,Z110,454419.85
1740.5,2,1.0,64.7,36.8707,-124.1691,Z105,395711.28
1611.9,1,2.0,60.9,33.2717,-123.2148,Z111,398399.56
1104.8,4,2.5,41.7,38.523,-124.4526,Z117,289616.75
1735.7,1,2.0,35.8,36.9579,-119.3294,Z124,446559.98
2441.0,4,2.5,5.0,35.6506,-119.9179,Z101,664727.08
2172.7,2,3.0,18.5,40.1211,-118.7691,Z125,529717.59
2296.6,1,3.0,3.5,33.9667,-117.3217,Z123,532564.01
1244.4,4,1.5,51.0,41.1755,-120.6593,Z125,368103.82
1005.2,4,1.5,10.3,35.6736,-122.3099,Z115,268637.9
1437.1,4,3.5,43.7,36.8789,-120.3544,Z103,403337.14
1527.9,2,3.0,50.6,41.3277,-124.4054,Z103,418884.22
2047.1,2,2.0,66.9,39.7318,-115.7908,Z120,537444.68
653.8,2,2.0,42.1,33.2059,-120.4709,Z129,190914.71
2264.8,2,3.0,25.0,37.9938,-117.9607,Z116,549376.08
1421.0,2,2.0,27.4,35.4484,-121.0904,Z119,385961.24
1286.6,5,2.5,11.6,37.3306,-118.0445,Z121,404296.13
993.9,1,3.0,5.8,39.5582,-118.8254,Z127,379452.38
672.6,1,1.0,4.2,37.2136,-122.3101,Z109,266826.35
1911.6,5,3.5,6.0,33.1747,-117.9341,Z117,482737.28
1536.7,3,1.0,81.5,37.5348,-123.349,Z129,360458.26
855.0,2,3.0,5.4,32.7292,-119.4486,Z126,364509.35
852.5,4,1.5,38.6,35.8099,-116.9413,Z118,365637.35
1332.1,2,4.0,6.1,37.0413,-118.7348,Z110,410709.95
2334.5,3,2.5,111.0,38.6244,-116.6642,Z113,590176.61
1370.2,3,3.5,13.7,37.309,-121.6318,Z103,463061.14
748.4,4,2.5,15.9,33.9435,-123.9874,Z115,227148.53
1377.1,4,1.5,15.6,41.3561,-123.9123,Z102,394540.88
1363.6,2,2.0,50.9,38.6778,-121.6784,Z124,394258.96
300.0,2,3.0,7.4,35.5112,-120.2195,Z121,186867.39
1472.9,1,3.0,53.3,41.6764,-118.8562,Z110,375889.42
1384.5,6,1.5,32.1,40.8845,-116.5446,Z104,349221.67
1848.1,4,1.5,7.5,33.8632,-115.6841,Z120,475109.74
2424.5,3,1.5,2.0,38.7266,-117.2163,Z101,525872.78
2063.3,2,6.0,44.7,37.8207,-119.6363,Z111,472069.32
1365.6,2,3.0,7.4,34.3317,-121.7229,Z129,330701.52
946.7,2,2.0,66.0,34.718,-120.0081,Z112,268221.76
2786.7,5,1.5,4.2,37.8559,-121.6293,Z124,736652.05
1529.6,1,1.0,28.7,35.5522,-117.9431,Z101,253538.63
1507.0,3,2.5,35.3,40.4309,-115.9088,Z104,331665.85
1487.9,1,1.0,32.2,33.4285,-119.059,Z122,329736.75
1599.0,1,2.0,11.4,41.1833,-124.0187,Z118,456778.43
1427.8,7,1.0,62.5,40.4852,-114.6326,Z128,353960.57
1213.2,6,2.5,44.1,39.5169,-121.41,Z123,420459.43
1226.6,1,1.0,21.4,34.9944,-114.8976,Z104,350159.14
1483.6,5,2.5,27.7,39.2921,-115.9628,Z125,423096.7
1228.3,3,3.5,25.1,36.6683,-120.1622,Z127,405602.05
1143.6,2,3.0,88.0,38.5207,-123.9046,Z102,324114.06
1553.2,3,1.5,68.0,35.4693,-114.5491,Z118,352009.89
1372.5,3,3.5,8.1,40.4406,-117.5799,Z118,391477.81
2252.0,4,2.5,9.1,32.8855,-121.8786,Z110,634088.06
300.0,6,3.5,119.6,39.0689,-118.8979,Z111,166911.16
2045.8,3,1.5,8.1,40.372,-117.8286,Z118,559671.9
2123.0,3,1.5,92.0,38.6411,-122.1201,Z119,515578.93
463.3,5,3.5,31.5,34.3239,-123.5178,Z109,268827.29
1328.7,1,2.0,1.5,35.2073,-121.6916,Z116,328806.83
1314.3,5,5.5,12.3,37.3916,-124.0002,Z111,301602.22
796.2,2,4.0,19.4,35.6298,-123.7651,Z102,249366.89
1111.1,1,1.0,53.7,32.5467,-122.8559,Z125,259612.98
944.7,4,1.5,12.0,32.8864,-122.8367,Z125,247485.71
2376.1,4,1.5,11.2,39.7938,-121.8965,Z120,544953.74
1967.8,5,1.0,75.9,33.2952,-114.657,Z128,524696.48
2135.8,2,2.0,2.5,41.3162,-118.4539,Z107,629886.52
1860.8,2,1.0,24.1,36.706,-120.0637,Z107,465755.87
935.5,4,1.0,21.0,39.7028,-118.5801,Z124,276068.7
1237.7,4,2.5,1.8,33.6923,-124.44,Z124,410685.97
1744.7,3,2.5,2.8,41.3018,-115.1052,Z112,407919.99
888.9,1,4.0,14.4,32.8212,-118.9107,Z121,330668.7
1856.5,1,1.0,4.3,32.9003,-119.7577,Z112,429908.51
1379.8,1,2.0,19.5,33.0186,-114.6132,Z109,363563.86
1312.6,1,1.0,28.2,33.4824,-116.8307,Z114,278360.29
1855.5,4,2.5,35.3,37.1249,-120.9571,Z122,528032.28
1722.1,3,2.5,23.7,39.9886,-114.6703,Z127,474441.66
1319.5,4,2.5,14.3,35.207,-115.554,Z115,321526.29
2079.7,3,3.5,4.2,39.5849,-114.4774,Z112,581836.49
959.5,3,2.5,8.5,39.8536,-123.4896,Z110,358912.04
1808.0,3,1.5,16.3,41.1286,-114.4695,Z111,424955.23
1796.6,1,1.0,77.4,33.9188,-118.7997,Z113,311125.59
1345.2,6,2.5,6.8,33.7876,-117.4417,Z119,402792.49
1663.1,4,2.5,16.0,33.6599,-122.2715,Z102,466012.68
874.4,1,1.0,39.5,35.9135,-123.0258,Z114,144251.88
1962.0,6,1.0,36.6,37.1494,-123.6664,Z110,521190.05
1407.5,1,4.0,101.1,36.8853,-120.0657,Z102,334162.7
1238.6,3,1.5,6.4,34.942,-122.1758,Z117,325625.99
2024.5,6,1.5,0.5,38.4088,-123.643,Z107,604838.49
1147.8,3,2.5,11.7,35.7136,-114.4718,Z122,340899.93
795.8,1,2.0,4.9,35.9778,-116.7994,Z107,310399.23
721.7,4,1.0,23.9,33.5025,-119.0625,Z112,200228.17
1803.0,1,1.0,68.7,38.1262,-116.6949,Z105,486242.7
859.8,4,1.0,35.0,38.7252,-118.0797,Z128,290543.87
2377.4,5,2.5,4.4,39.7005,-122.6307,Z109,547976.45
459.0,1,3.0,3.7,41.0881,-117.8489,Z114,159910.38
2348.2,2,3.0,72.7,39.777,-117.3494,Z127,551287.08
1605.5,5,2.5,20.1,34.7396,-122.0066,Z125,437365.33
1451.6,8,2.5,77.2,34.7387,-121.1385,Z104,413216.15
1227.5,5,2.5,40.0,41.1933,-120.4753,Z100,407878.55
1699.6,4,4.5,120.0,40.0063,-118.1733,Z107,515427.38
1481.2,4,1.5,61.5,39.9313,-123.1685,Z101,372095.6
2051.7,4,2.5,16.0,39.3373,-116.6935,Z100,608023.02
1557.1,3,1.5,42.6,35.0384,-120.8667,Z124,396395.22
1575.2,2,1.0,19.1,40.5504,-117.2364,Z129,429835.45
1318.2,2,2.0,8.0,33.8574,-114.7047,Z126,334628.94
1471.5,7,4.5,8.3,35.8252,-115.3663,Z126,434218.84
1653.9,4,1.0,15.2,35.7915,-116.7554,Z123,477578.33
644.9,3,3.5,3.5,37.8213,-122.4701,Z126,227698.27
825.9,1,2.0,5.9,36.9027,-116.8132,Z115,279753.99
1871.6,1,3.0,20.8,36.8682,-117.8242,Z124,489097.01
1585.4,2,3.0,92.3,37.7589,-116.3883,Z104,408534.95
1408.0,2,3.0,25.9,36.4465,-115.3775,Z118,427549.97
1509.2,4,3.5,15.8,34.8748,-121.2295,Z129,458994.82
1673.8,3,2.5,8.3,38.8091,-117.7348,Z110,516331.02
1230.1,4,1.0,6.5,40.011,-121.611,Z107,397354.67
1110.8,6,4.5,32.2,37.0505,-120.864,Z103,395772.67
1597.9,2,1.0,56.6,38.6701,-119.0332,Z113,449207.71
1010.8,5,3.5,15.3,37.586,-119.9413,Z116,381881.64
1704.1,1,2.0,24.0,33.0605,-118.1934,Z108,384374.92
648.7,4,2.5,36.8,36.5193,-116.533,Z126,315902.9
2014.6,2,2.0,1.8,32.5936,-118.1473,Z103,520211.34
1736.3,5,1.5,13.0,38.7879,-114.3171,Z127,482922.61
1628.0,2,3.0,39.3,37.3275,-116.7497,Z101,417810.62
1991.3,4,3.5,34.6,33.7049,-114.1574,Z109,567395.0
2332.7,2,3.0,1.6,37.6508,-116.6939,Z118,616304.95
2007.2,6,2.5,8.1,41.035,-119.1669,Z121,556867.69
579.6,2,1.0,34.2,35.7347,-120.1844,Z108,179451.24
860.2,1,1.0,9.5,41.8325,-116.7756,Z121,206628.95
1187.6,2,4.0,50.5,41.6141,-117.2852,Z127,368192.06
1513.0,3,4.5,0.9,39.9604,-117.478,Z115,473924.09
1758.8,2,4.0,6.3,40.2311,-116.9213,Z127,538670.97
1137.1,4,4.5,9.9,36.4002,-115.3422,Z119,355470.02
1593.4,2,3.0,77.8,36.3241,-122.1085,Z116,398079.65
1122.3,2,2.0,47.7,41.5668,-118.5686,Z101,300141.65
1194.2,4,3.5,64.7,35.9789,-118.1653,Z122,391978.12
796.7,1,2.0,17.4,33.4203,-121.425,Z118,300512.64
1038.4,1,1.0,51.9,33.9507,-114.1265,Z101,257328.31
824.2,4,2.5,57.6,39.2488,-116.2519,Z115,288383.49
1012.1,3,3.5,15.3,36.1383,-121.1267,Z115,282694.7
2026.8,8,2.5,120.0,34.3938,-120.7364,Z127,575372.22
1025.3,1,2.0,57.2,40.231,-116.9583,Z121,368069.63
2816.2,4,1.5,109.6,37.1424,-124.3793,Z113,655632.06
1746.7,2,3.0,60.4,37.8926,-119.6276,Z119,443246.43
1592.4,2,1.0,44.9,33.9625,-120.8973,Z100,476188.86
1070.8,3,1.0,86.4,34.3312,-115.533,Z108,248751.65
1850.2,4,2.5,16.3,33.6956,-116.1914,Z114,402991.71
1212.2,3,4.5,45.9,37.3882,-121.013,Z114,370811.07
1561.0,4,1.0,7.2,39.8687,-115.4196,Z124,410179.87
2780.0,5,1.5,39.6,39.4567,-114.9072,Z110,692953.12
1452.0,5,1.5,46.2,34.9817,-118.6992,Z104,366714.71
2074.6,2,2.0,37.8,40.5897,-122.828,Z107,609972.09
1148.4,5,3.5,56.9,33.5038,-116.4116,Z121,280703.91
1482.5,3,2.5,16.0,33.5835,-121.1469,Z106,452998.74
2385.4,5,2.5,23.6,40.5684,-118.9635,Z128,557312.0
1186.5,3,1.0,0.3,34.822,-124.0213,Z105,375575.7
2406.2,6,1.0,4.7,39.2271,-119.2491,Z106,616032.45
1853.9,1,1.0,31.0,32.5863,-120.5072,Z118,452163.02
1218.8,1,3.0,24.8,33.3892,-117.2963,Z113,330586.01
1816.2,4,1.5,6.6,38.2882,-124.0718,Z110,506830.91
1986.3,3,2.5,8.4,34.233,-117.9381,Z118,490557.99
1810.9,7,1.5,12.7,32.768,-116.3945,Z125,544275.28
714.9,2,1.0,37.8,36.936,-124.3658,Z113,206050.59
1136.4,1,2.0,28.2,35.6399,-116.6254,Z118,311780.95
1376.2,2,2.0,2.2,40.1214,-123.1329,Z125,330655.14
1462.8,3,2.5,42.8,40.2789,-117.1704,Z105,427390.18
1810.3,2,1.0,9.1,38.337,-119.7196,Z100,472975.6
1588.9,3,2.5,33.4,35.2838,-118.7041,Z113,492033.68
832.3,3,1.0,3.9,36.8855,-120.9579,Z111,105087.04
1690.1,1,3.0,120.0,39.1714,-121.9226,Z128,436012.8
1805.3,4,1.5,2.5,33.1584,-123.754,Z111,384129.9
1779.9,4,1.5,40.6,35.6587,-115.4208,Z128,434943.48
2040.4,4,3.5,23.4,40.3125,-118.0905,Z108,502523.77
1917.0,3,3.5,2.7,36.3573,-114.1806,Z128,531930.91
1729.6,2,1.0,0.8,38.4343,-115.5703,Z108,522334.3
1464.9,2,1.0,13.5,33.4152,-115.3689,Z113,357351.01
669.5,2,1.0,48.6,39.8819,-118.2226,Z119,203875.41
1714.8,1,1.0,1.3,33.4544,-123.6501,Z101,369587.08
1603.8,4,2.5,36.6,40.6845,-114.9093,Z113,421514.64
1635.8,2,3.0,32.0,33.5127,-123.2622,Z122,436937.82
861.6,4,3.5,9.3,40.9635,-119.07,Z129,288200.55
959.5,2,1.0,2.4,35.9558,-115.503,Z128,354328.4
2026.6,7,4.5,74.1,38.433,-119.5397,Z106,630429.44
1480.2,5,3.5,10.7,40.5422,-122.7605,Z114,410351.55
1840.8,3,2.5,3.5,32.5973,-120.5814,Z121,474725.98
1514.2,1,2.0,34.3,35.0241,-114.1219,Z107,339067.38
1514.9,4,4.5,7.3,41.1292,-114.0025,Z118,447977.37
1969.1,1,4.0,19.4,36.1877,-117.0362,Z101,434426.52
1242.0,2,1.0,1.6,39.2106,-115.1761,Z125,334911.27
1548.1,2,4.0,120.0,33.8301,-124.0358,Z100,398570.57
1268.9,4,2.5,17.8,38.9445,-121.6023,Z127,386550.27
1282.8,5,2.5,120.0,33.195,-120.6259,Z118,372366.23
